点位编号,经度,纬度,发现时间,人员编号
D03,118.3748,31.2365,2020-11-02 13:05:42.485306,P1823
D03,118.3748,31.2365,2020-11-02 13:05:42.556461,P1622
D03,118.3748,31.2365,2020-11-02 13:05:46.281401,P0050
D03,118.3748,31.2365,2020-11-02 13:05:47.593292,P1742
D03,118.3748,31.2365,2020-11-02 13:05:48.689551,P0029
D03,118.3748,31.2365,2020-11-02 13:05:51.391814,P0086
D03,118.3748,31.2365,2020-11-02 13:05:58.481113,P0194
D03,118.3748,31.2365,2020-11-02 13:06:00.628149,P0117
D03,118.3748,31.2365,2020-11-02 13:06:01.620557,P0104
D03,118.3748,31.2365,2020-11-02 13:06:02.719723,P0157
D03,118.3748,31.2365,2020-11-02 13:06:04.882693,P1943
D03,118.3748,31.2365,2020-11-02 13:06:06.406352,P0062
D03,118.3748,31.2365,2020-11-02 13:06:09.959978,P0179
D03,118.3748,31.2365,2020-11-02 13:06:25.834707,P0191
D03,118.3748,31.2365,2020-11-02 13:06:28.530332,P0074
D03,118.3748,31.2365,2020-11-02 13:06:31.081973,P0171
D03,118.3748,31.2365,2020-11-02 13:07:09.772847,P1883
D03,118.3748,31.2365,2020-11-02 13:07:23.312495,P0197
D03,118.3748,31.2365,2020-11-02 13:07:23.381227,P1838
D03,118.3748,31.2365,2020-11-02 13:07:26.589694,P0026
D03,118.3748,31.2365,2020-11-02 13:07:33.554491,P1736
D03,118.3748,31.2365,2020-11-02 13:07:34.896415,P0071
D03,118.3748,31.2365,2020-11-02 13:07:58.457790,P0120
D03,118.3748,31.2365,2020-11-02 13:08:07.657633,P0011
D03,118.3748,31.2365,2020-11-02 13:08:21.785208,P0183
D03,118.3748,31.2365,2020-11-02 13:08:27.273986,P1835
D03,118.3748,31.2365,2020-11-02 13:08:33.137106,P0077
D03,118.3748,31.2365,2020-11-02 13:08:47.173031,P0038
D03,118.3748,31.2365,2020-11-02 13:08:51.977763,P1751
D03,118.3748,31.2365,2020-11-02 13:08:54.617737,P1757
D03,118.3748,31.2365,2020-11-02 13:08:55.448957,P0102
D03,118.3748,31.2365,2020-11-02 13:08:56.610381,P0362
D03,118.3748,31.2365,2020-11-02 13:08:59.157903,P1865
D03,118.3748,31.2365,2020-11-02 13:09:01.734045,P0144
D03,118.3748,31.2365,2020-11-02 13:09:07.150051,P1910
D03,118.3748,31.2365,2020-11-02 13:09:13.564443,P1694
D03,118.3748,31.2365,2020-11-02 13:09:21.481117,P1685
D03,118.3748,31.2365,2020-11-02 13:09:21.875359,P1679
D03,118.3748,31.2365,2020-11-02 13:09:25.002718,P1979
D03,118.3748,31.2365,2020-11-02 13:09:27.466083,P1449
D03,118.3748,31.2365,2020-11-02 13:09:31.239238,P1892
D03,118.3748,31.2365,2020-11-02 13:09:51.068560,P1658
D03,118.3748,31.2365,2020-11-02 13:09:54.189894,P1982
D03,118.3748,31.2365,2020-11-02 13:10:00.709139,P0777
D03,118.3748,31.2365,2020-11-02 13:10:11.821150,P0185
D03,118.3748,31.2365,2020-11-02 13:10:26.353493,P1877
D03,118.3748,31.2365,2020-11-02 13:10:38.379186,P1607
D03,118.3748,31.2365,2020-11-02 13:10:38.783360,P0495
D03,118.3748,31.2365,2020-11-02 13:11:02.153510,P0083
D03,118.3748,31.2365,2020-11-02 13:11:07.496365,P1712
D03,118.3748,31.2365,2020-11-02 13:11:20.035320,P1703
D03,118.3748,31.2365,2020-11-02 13:11:20.132176,P1551
D03,118.3748,31.2365,2020-11-02 13:11:22.260501,P0041
D03,118.3748,31.2365,2020-11-02 13:11:35.087443,P0059
D03,118.3748,31.2365,2020-11-02 13:11:37.325808,P1682
D03,118.3748,31.2365,2020-11-02 13:11:40.228052,P1410
D03,118.3748,31.2365,2020-11-02 13:11:40.240418,P1907
D03,118.3748,31.2365,2020-11-02 13:11:53.710030,P1793
D03,118.3748,31.2365,2020-11-02 13:12:07.174771,P0173
D03,118.3748,31.2365,2020-11-02 13:12:12.412343,P0035
D03,118.3748,31.2365,2020-11-02 13:12:25.494281,P0362
D03,118.3748,31.2365,2020-11-02 13:12:29.625308,P0017
D03,118.3748,31.2365,2020-11-02 13:12:34.072832,P1958
D03,118.3748,31.2365,2020-11-02 13:12:41.217637,P0044
D03,118.3748,31.2365,2020-11-02 13:12:44.607501,P0008
D03,118.3748,31.2365,2020-11-02 13:12:53.147991,P1742
D03,118.3748,31.2365,2020-11-02 13:12:56.889637,P0121
D03,118.3748,31.2365,2020-11-02 13:13:01.058961,P1943
D03,118.3748,31.2365,2020-11-02 13:13:03.594609,P0184
D03,118.3748,31.2365,2020-11-02 13:13:12.170470,P0191
D03,118.3748,31.2365,2020-11-02 13:13:18.898807,P1769
D03,118.3748,31.2365,2020-11-02 13:13:37.622650,P1643
D03,118.3748,31.2365,2020-11-02 13:13:39.363553,P0149
D03,118.3748,31.2365,2020-11-02 13:13:50.817520,P0164
D03,118.3748,31.2365,2020-11-02 13:14:28.814575,P0170
D03,118.3748,31.2365,2020-11-02 13:14:32.805596,P0383
D03,118.3748,31.2365,2020-11-02 13:14:34.994121,P1883
D03,118.3748,31.2365,2020-11-02 13:14:39.822038,P1622
D03,118.3748,31.2365,2020-11-02 13:14:40.853597,P1661
D03,118.3748,31.2365,2020-11-02 13:14:44.891097,P0095
D03,118.3748,31.2365,2020-11-02 13:14:45.816557,P0005
D03,118.3748,31.2365,2020-11-02 13:15:02.389110,P1796
D03,118.3748,31.2365,2020-11-02 13:15:07.533753,P0092
D03,118.3748,31.2365,2020-11-02 13:15:24.463530,P1766
D03,118.3748,31.2365,2020-11-02 13:15:27.014850,P1946
D03,118.3748,31.2365,2020-11-02 13:15:27.986363,P1823
D03,118.3748,31.2365,2020-11-02 13:15:33.606414,P0026
D03,118.3748,31.2365,2020-11-02 13:15:33.974590,P1835
D03,118.3748,31.2365,2020-11-02 13:15:38.361460,P0020
D03,118.3748,31.2365,2020-11-02 13:15:56.373266,P1751
D03,118.3748,31.2365,2020-11-02 13:16:16.435378,P1925
D03,118.3748,31.2365,2020-11-02 13:16:20.401711,P1895
D03,118.3748,31.2365,2020-11-02 13:16:38.978081,P1931
D03,118.3748,31.2365,2020-11-02 13:16:47.786937,P0383
D03,118.3748,31.2365,2020-11-02 13:16:53.499094,P1937
D03,118.3748,31.2365,2020-11-02 13:16:53.515921,P0011
D03,118.3748,31.2365,2020-11-02 13:16:56.836731,P0089
D03,118.3748,31.2365,2020-11-02 13:17:00.490406,P0338
D03,118.3748,31.2365,2020-11-02 13:17:02.078518,P1772
D03,118.3748,31.2365,2020-11-02 13:17:08.088436,P1670
D03,118.3748,31.2365,2020-11-02 13:17:09.133663,P0002
D03,118.3748,31.2365,2020-11-02 13:17:27.081969,P0086
D03,118.3748,31.2365,2020-11-02 13:17:29.876942,P1709
D03,118.3748,31.2365,2020-11-02 13:17:56.098316,P1706
D03,118.3748,31.2365,2020-11-02 13:18:02.528268,P0077
D03,118.3748,31.2365,2020-11-02 13:18:05.884796,P0118
D03,118.3748,31.2365,2020-11-02 13:18:10.837519,P1898
D03,118.3748,31.2365,2020-11-02 13:18:11.525873,P1793
D03,118.3748,31.2365,2020-11-02 13:18:24.221318,P0071
D03,118.3748,31.2365,2020-11-02 13:18:28.704943,P0338
D03,118.3748,31.2365,2020-11-02 13:18:45.044135,P0109
D03,118.3748,31.2365,2020-11-02 13:18:48.786728,P0383
D03,118.3748,31.2365,2020-11-02 13:18:52.732794,P0065
D03,118.3748,31.2365,2020-11-02 13:18:54.218560,P0873
D03,118.3748,31.2365,2020-11-02 13:18:55.351485,P0014
D03,118.3748,31.2365,2020-11-02 13:19:03.428822,P1943
D03,118.3748,31.2365,2020-11-02 13:19:23.669841,P1865
D03,118.3748,31.2365,2020-11-02 13:19:32.371761,P1910
D03,118.3748,31.2365,2020-11-02 13:19:33.125756,P0032
D03,118.3748,31.2365,2020-11-02 13:19:38.012185,P0050
D03,118.3748,31.2365,2020-11-02 13:19:45.975598,P1344
D03,118.3748,31.2365,2020-11-02 13:19:47.350070,P1712
D03,118.3748,31.2365,2020-11-02 13:19:48.388833,P1691
D03,118.3748,31.2365,2020-11-02 13:20:03.690840,P0068
D03,118.3748,31.2365,2020-11-02 13:20:34.135240,P1694
D03,118.3748,31.2365,2020-11-02 13:20:44.084870,P1482
D03,118.3748,31.2365,2020-11-02 13:20:45.153817,P0786
D03,118.3748,31.2365,2020-11-02 13:20:49.547390,P0159
D03,118.3748,31.2365,2020-11-02 13:20:50.097872,P1664
D03,118.3748,31.2365,2020-11-02 13:20:53.261171,P0062
D03,118.3748,31.2365,2020-11-02 13:21:10.477217,P0383
D03,118.3748,31.2365,2020-11-02 13:21:13.338647,P1901
D03,118.3748,31.2365,2020-11-02 13:21:16.306682,P0083
D03,118.3748,31.2365,2020-11-02 13:21:18.411259,P1685
D03,118.3748,31.2365,2020-11-02 13:21:24.069204,P1979
D03,118.3748,31.2365,2020-11-02 13:21:24.798915,P0338
D03,118.3748,31.2365,2020-11-02 13:21:35.523479,P0053
D03,118.3748,31.2365,2020-11-02 13:21:36.299686,P0074
D03,118.3748,31.2365,2020-11-02 13:21:39.982353,P0059
D03,118.3748,31.2365,2020-11-02 13:21:57.829750,P1862
D03,118.3748,31.2365,2020-11-02 13:22:06.409146,P1557
D03,118.3748,31.2365,2020-11-02 13:22:08.859927,P1661
D03,118.3748,31.2365,2020-11-02 13:22:15.550787,P1622
D03,118.3748,31.2365,2020-11-02 13:22:23.496466,P0184
D03,118.3748,31.2365,2020-11-02 13:22:31.508431,P1982
D03,118.3748,31.2365,2020-11-02 13:22:45.265112,P1766
D03,118.3748,31.2365,2020-11-02 13:22:46.519749,P0041
D03,118.3748,31.2365,2020-11-02 13:23:04.491669,P0056
D03,118.3748,31.2365,2020-11-02 13:23:09.596929,P1931
D03,118.3748,31.2365,2020-11-02 13:23:12.092038,P1883
D03,118.3748,31.2365,2020-11-02 13:23:23.565080,P0882
D03,118.3748,31.2365,2020-11-02 13:23:33.486451,P1877
D03,118.3748,31.2365,2020-11-02 13:23:34.076805,P0338
D03,118.3748,31.2365,2020-11-02 13:23:38.242862,P0029
D03,118.3748,31.2365,2020-11-02 13:23:51.249070,P1682
D03,118.3748,31.2365,2020-11-02 13:23:51.789874,P1958
D03,118.3748,31.2365,2020-11-02 13:23:59.243928,P0095
D03,118.3748,31.2365,2020-11-02 13:24:00.553585,P0047
D03,118.3748,31.2365,2020-11-02 13:24:04.859845,P1973
D03,118.3748,31.2365,2020-11-02 13:24:09.295306,P1778
D03,118.3748,31.2365,2020-11-02 13:24:11.552155,P1823
D03,118.3748,31.2365,2020-11-02 13:24:20.053351,P1895
D03,118.3748,31.2365,2020-11-02 13:24:20.460586,P1679
D03,118.3748,31.2365,2020-11-02 13:25:00.738681,P0038
D03,118.3748,31.2365,2020-11-02 13:25:17.171003,P0199
D03,118.3748,31.2365,2020-11-02 13:25:23.775137,P1838
D03,118.3748,31.2365,2020-11-02 13:25:25.727527,P1703
D03,118.3748,31.2365,2020-11-02 13:25:26.084875,P1937
D03,118.3748,31.2365,2020-11-02 13:25:27.182282,P0098
D03,118.3748,31.2365,2020-11-02 13:25:28.835636,P1751
D03,118.3748,31.2365,2020-11-02 13:25:31.971422,P1643
D03,118.3748,31.2365,2020-11-02 13:25:39.545162,P0044
D03,118.3748,31.2365,2020-11-02 13:25:46.148616,P0189
D03,118.3748,31.2365,2020-11-02 13:25:49.855800,P0086
D03,118.3748,31.2365,2020-11-02 13:25:54.909521,P0115
D03,118.3748,31.2365,2020-11-02 13:25:59.920756,P0151
D03,118.3748,31.2365,2020-11-02 13:26:10.166919,P0011
D03,118.3748,31.2365,2020-11-02 13:26:14.730805,P1712
D03,118.3748,31.2365,2020-11-02 13:26:20.244729,P0154
D03,118.3748,31.2365,2020-11-02 13:26:31.109275,P0142
D03,118.3748,31.2365,2020-11-02 13:26:50.344908,P0080
D03,118.3748,31.2365,2020-11-02 13:26:52.603037,P0017
D03,118.3748,31.2365,2020-11-02 13:27:06.306281,P1664
D03,118.3748,31.2365,2020-11-02 13:27:09.418288,P0008
D03,118.3748,31.2365,2020-11-02 13:27:11.281948,P1796
D03,118.3748,31.2365,2020-11-02 13:27:30.375366,P1772
D03,118.3748,31.2365,2020-11-02 13:27:45.667242,P1925
D03,118.3748,31.2365,2020-11-02 13:28:06.955843,P1943
D03,118.3748,31.2365,2020-11-02 13:28:11.054623,P1709
D03,118.3748,31.2365,2020-11-02 13:28:27.374221,P0178
D03,118.3748,31.2365,2020-11-02 13:28:40.627601,P1661
D03,118.3748,31.2365,2020-11-02 13:28:55.736485,P0152
D03,118.3748,31.2365,2020-11-02 13:28:59.106724,P0131
D03,118.3748,31.2365,2020-11-02 13:29:01.984550,P0127
D03,118.3748,31.2365,2020-11-02 13:29:11.495996,P0190
D03,118.3748,31.2365,2020-11-02 13:29:13.849459,P0023
D03,118.3748,31.2365,2020-11-02 13:29:19.248018,P0092
D03,118.3748,31.2365,2020-11-02 13:29:23.810151,P1694
D03,118.3748,31.2365,2020-11-02 13:29:38.346643,P0167
D03,118.3748,31.2365,2020-11-02 13:29:38.571460,P1883
D03,118.3748,31.2365,2020-11-02 13:29:55.541662,P0177
D03,118.3748,31.2365,2020-11-02 13:30:21.590189,P1973
D03,118.3748,31.2365,2020-11-02 13:30:27.487122,P1946
D03,118.3748,31.2365,2020-11-02 13:30:44.827258,P1910
D03,118.3748,31.2365,2020-11-02 13:30:51.536100,P1895
D03,118.3748,31.2365,2020-11-02 13:31:02.057249,P0068
D03,118.3748,31.2365,2020-11-02 13:31:02.376706,P0071
D03,118.3748,31.2365,2020-11-02 13:31:15.418037,P1835
D03,118.3748,31.2365,2020-11-02 13:31:26.492779,P0077
D03,118.3748,31.2365,2020-11-02 13:31:34.972139,P1979
D03,118.3748,31.2365,2020-11-02 13:31:44.083882,P0032
D03,118.3748,31.2365,2020-11-02 13:31:51.495418,P0166
D03,118.3748,31.2365,2020-11-02 13:31:51.671496,P0050
D03,118.3748,31.2365,2020-11-02 13:32:12.590599,P0182
D03,118.3748,31.2365,2020-11-02 13:32:19.327260,P1862
D03,118.3748,31.2365,2020-11-02 13:32:29.674323,P0199
D03,118.3748,31.2365,2020-11-02 13:32:49.572801,P1982
D03,118.3748,31.2365,2020-11-02 13:32:58.121353,P0026
D03,118.3748,31.2365,2020-11-02 13:33:03.465408,P1643
D03,118.3748,31.2365,2020-11-02 13:33:06.501588,P0062
D03,118.3748,31.2365,2020-11-02 13:33:08.689300,P0020
D03,118.3748,31.2365,2020-11-02 13:33:13.697482,P0112
D03,118.3748,31.2365,2020-11-02 13:33:18.311541,P1937
D03,118.3748,31.2365,2020-11-02 13:33:23.885174,P0002
D03,118.3748,31.2365,2020-11-02 13:33:45.462956,P0143
D03,118.3748,31.2365,2020-11-02 13:33:46.524621,P0035
D03,118.3748,31.2365,2020-11-02 13:33:48.050321,P0083
D03,118.3748,31.2365,2020-11-02 13:33:49.473930,P1901
D03,118.3748,31.2365,2020-11-02 13:34:04.633035,P0005
D03,118.3748,31.2365,2020-11-02 13:34:15.777394,P0089
D03,118.3748,31.2365,2020-11-02 13:34:15.928208,P0175
D03,118.3748,31.2365,2020-11-02 13:34:24.144996,P0095
D03,118.3748,31.2365,2020-11-02 13:34:30.018848,P0151
D03,118.3748,31.2365,2020-11-02 13:34:44.155437,P0189
D03,118.3748,31.2365,2020-11-02 13:34:49.901770,P0156
D03,118.3748,31.2365,2020-11-02 13:35:14.458887,P0158
D03,118.3748,31.2365,2020-11-02 13:35:16.447927,P0125
D03,118.3748,31.2365,2020-11-02 13:35:23.058328,P0065
D03,118.3748,31.2365,2020-11-02 13:35:31.048649,P1838
D03,118.3748,31.2365,2020-11-02 13:35:36.371379,P1931
D03,118.3748,31.2365,2020-11-02 13:35:37.704798,P1679
D03,118.3748,31.2365,2020-11-02 13:35:46.129032,P0059
D03,118.3748,31.2365,2020-11-02 13:35:57.265264,P0108
D03,118.3748,31.2365,2020-11-02 13:36:12.847356,P0029
D03,118.3748,31.2365,2020-11-02 13:36:15.100987,P1958
D03,118.3748,31.2365,2020-11-02 13:36:18.518308,P0162
D03,118.3748,31.2365,2020-11-02 13:36:40.630708,P0153
D03,118.3748,31.2365,2020-11-02 13:36:55.156051,P0133
D03,118.3748,31.2365,2020-11-02 13:36:55.178305,P1691
D03,118.3748,31.2365,2020-11-02 13:37:03.526155,P1709
D03,118.3748,31.2365,2020-11-02 13:37:10.907653,P0098
D03,118.3748,31.2365,2020-11-02 13:37:16.368352,P1664
D03,118.3748,31.2365,2020-11-02 13:37:16.788455,P0103
D03,118.3748,31.2365,2020-11-02 13:37:22.509402,P0116
D03,118.3748,31.2365,2020-11-02 13:37:29.837866,P0080
D03,118.3748,31.2365,2020-11-02 13:38:17.159861,P1751
D03,118.3748,31.2365,2020-11-02 13:38:37.141317,P1796
D03,118.3748,31.2365,2020-11-02 13:38:53.934157,P0152
D03,118.3748,31.2365,2020-11-02 13:39:01.712368,P1712
D03,118.3748,31.2365,2020-11-02 13:39:07.902352,P0169
D03,118.3748,31.2365,2020-11-02 13:39:08.930860,P1982
D03,118.3748,31.2365,2020-11-02 13:39:19.560163,P1973
D03,118.3748,31.2365,2020-11-02 13:39:50.665998,P0014
D03,118.3748,31.2365,2020-11-02 13:39:51.890684,P1772
D03,118.3748,31.2365,2020-11-02 13:39:54.215823,P1910
D03,118.3748,31.2365,2020-11-02 13:40:02.612844,P1685
D03,118.3748,31.2365,2020-11-02 13:40:16.424330,P0044
D03,118.3748,31.2365,2020-11-02 13:40:21.137416,P1925
D03,118.3748,31.2365,2020-11-02 13:40:22.920372,P0068
D03,118.3748,31.2365,2020-11-02 13:40:28.854956,P0166
D03,118.3748,31.2365,2020-11-02 13:40:52.011396,P0108
D03,118.3748,31.2365,2020-11-02 13:40:56.560818,P1883
D03,118.3748,31.2365,2020-11-02 13:41:00.934203,P0100
D03,118.3748,31.2365,2020-11-02 13:41:30.842300,P1694
D03,118.3748,31.2365,2020-11-02 13:41:37.400213,P0086
D03,118.3748,31.2365,2020-11-02 13:41:38.407313,P1793
D03,118.3748,31.2365,2020-11-02 13:41:38.898973,P0106
D03,118.3748,31.2365,2020-11-02 13:41:47.913596,P0114
D03,118.3748,31.2365,2020-11-02 13:41:48.819884,P0050
D03,118.3748,31.2365,2020-11-02 13:42:26.562898,P0192
D03,118.3748,31.2365,2020-11-02 13:42:37.015937,P0026
D03,118.3748,31.2365,2020-11-02 13:43:05.552029,P1862
D03,118.3748,31.2365,2020-11-02 13:43:22.373461,P0020
D03,118.3748,31.2365,2020-11-02 13:43:22.574338,P1835
D03,118.3748,31.2365,2020-11-02 13:43:22.628031,P0047
D03,118.3748,31.2365,2020-11-02 13:43:23.123382,P1838
D03,118.3748,31.2365,2020-11-02 13:43:23.334833,P1661
D03,118.3748,31.2365,2020-11-02 13:43:38.827120,P0198
D03,118.3748,31.2365,2020-11-02 13:43:42.707375,P0193
D03,118.3748,31.2365,2020-11-02 13:43:55.574650,P0059
D03,118.3748,31.2365,2020-11-02 13:44:05.921308,P1937
D03,118.3748,31.2365,2020-11-02 13:44:28.946220,P0118
D03,118.3748,31.2365,2020-11-02 13:44:47.771795,P0171
D03,118.3748,31.2365,2020-11-02 13:44:49.675373,P0008
D03,118.3748,31.2365,2020-11-02 13:44:49.921835,P0089
D03,118.3748,31.2365,2020-11-02 13:45:10.540704,P1709
D03,118.3748,31.2365,2020-11-02 13:45:25.967669,P0065
D03,118.3748,31.2365,2020-11-02 13:45:34.925229,P0005
D03,118.3748,31.2365,2020-11-02 13:45:49.647401,P1982
D03,118.3748,31.2365,2020-11-02 13:46:05.052710,P0113
D03,118.3748,31.2365,2020-11-02 13:46:08.462705,P0121
D03,118.3748,31.2365,2020-11-02 13:46:24.213018,P0152
D03,118.3748,31.2365,2020-11-02 13:46:25.940688,P0023
D03,118.3748,31.2365,2020-11-02 13:46:27.125370,P0011
D03,118.3748,31.2365,2020-11-02 13:46:52.075988,P0163
D03,118.3748,31.2365,2020-11-02 13:47:09.746294,P1685
D03,118.3748,31.2365,2020-11-02 13:47:40.415099,P0002
D03,118.3748,31.2365,2020-11-02 13:48:10.172939,P0155
D03,118.3748,31.2365,2020-11-02 13:48:13.037830,P0172
D03,118.3748,31.2365,2020-11-02 13:48:19.574147,P0119
D03,118.3748,31.2365,2020-11-02 13:48:39.524868,P0165
D03,118.3748,31.2365,2020-11-02 13:48:47.723319,P1901
D03,118.3748,31.2365,2020-11-02 13:49:26.962202,P1979
D03,118.3748,31.2365,2020-11-02 13:49:28.565313,P0077
D03,118.3748,31.2365,2020-11-02 13:49:33.963164,P0120
D03,118.3748,31.2365,2020-11-02 13:49:59.781597,P1835
D03,118.3748,31.2365,2020-11-02 13:50:18.107207,P0149
D03,118.3748,31.2365,2020-11-02 13:50:21.959196,P1772
D03,118.3748,31.2365,2020-11-02 13:50:41.981856,P0026
D03,118.3748,31.2365,2020-11-02 13:50:46.230830,P0169
D03,118.3748,31.2365,2020-11-02 13:51:08.076041,P1838
D03,118.3748,31.2365,2020-11-02 13:51:24.319869,P0153
D03,118.3748,31.2365,2020-11-02 13:51:34.707040,P0014
D03,118.3748,31.2365,2020-11-02 13:51:56.778870,P0166
D03,118.3748,31.2365,2020-11-02 13:52:01.772118,P0110
D03,118.3748,31.2365,2020-11-02 13:52:30.358434,P0107
D03,118.3748,31.2365,2020-11-02 13:53:02.501483,P0184
D03,118.3748,31.2365,2020-11-02 13:53:28.999088,P1694
D03,118.3748,31.2365,2020-11-02 13:53:44.752538,P1883
D03,118.3748,31.2365,2020-11-02 13:53:53.808299,P0155
D03,118.3748,31.2365,2020-11-02 13:54:06.552661,P0126
D03,118.3748,31.2365,2020-11-02 13:54:08.464689,P1793
D03,118.3748,31.2365,2020-11-02 13:54:11.768991,P0113
D03,118.3748,31.2365,2020-11-02 13:54:17.113659,P1661
D03,118.3748,31.2365,2020-11-02 13:54:40.328084,P0196
D03,118.3748,31.2365,2020-11-02 13:54:48.460720,P1901
D03,118.3748,31.2365,2020-11-02 13:55:04.012002,P0032
D03,118.3748,31.2365,2020-11-02 13:55:17.556440,P1751
D03,118.3748,31.2365,2020-11-02 13:55:43.448650,P0089
D03,118.3748,31.2365,2020-11-02 13:55:50.660001,P0146
D03,118.3748,31.2365,2020-11-02 13:56:00.058481,P0062
D03,118.3748,31.2365,2020-11-02 13:56:41.491677,P0164
D03,118.3748,31.2365,2020-11-02 13:56:43.107814,P0186
D03,118.3748,31.2365,2020-11-02 13:56:59.816534,P0168
D03,118.3748,31.2365,2020-11-02 13:57:16.457185,P0120
D03,118.3748,31.2365,2020-11-02 13:57:19.278955,P1709
D03,118.3748,31.2365,2020-11-02 13:57:41.944223,P0122
D03,118.3748,31.2365,2020-11-02 13:57:48.154728,P0129
D03,118.3748,31.2365,2020-11-02 13:57:53.342213,P0110
D03,118.3748,31.2365,2020-11-02 13:57:54.587742,P0008
D03,118.3748,31.2365,2020-11-02 13:57:57.931805,P0172
D03,118.3748,31.2365,2020-11-02 13:58:18.313131,P0173
D03,118.3748,31.2365,2020-11-02 13:58:54.960828,P0095
D03,118.3748,31.2365,2020-11-02 13:59:08.918825,P1835
D03,118.3748,31.2365,2020-11-02 13:59:25.187977,P0169
D03,118.3748,31.2365,2020-11-02 13:59:47.546588,P0170
D03,118.3748,31.2365,2020-11-02 13:59:59.150377,P0101
D03,118.3748,31.2365,2020-11-02 14:00:05.008974,P1982
D03,118.3748,31.2365,2020-11-02 14:00:05.137349,P0136
D03,118.3748,31.2365,2020-11-02 14:00:20.276714,P0144
D03,118.3748,31.2365,2020-11-02 14:00:54.240269,P0005
D03,118.3748,31.2365,2020-11-02 14:01:01.745974,P0113
D03,118.3748,31.2365,2020-11-02 14:01:04.854658,P0195
D03,118.3748,31.2365,2020-11-02 14:01:27.938673,P0126
D03,118.3748,31.2365,2020-11-02 14:01:54.295282,P0035
D03,118.3748,31.2365,2020-11-02 14:02:12.103734,P0026
D03,118.3748,31.2365,2020-11-02 14:02:16.653049,P0154
D03,118.3748,31.2365,2020-11-02 14:02:37.099731,P0065
D03,118.3748,31.2365,2020-11-02 14:02:57.132309,P0110
D03,118.3748,31.2365,2020-11-02 14:03:13.696354,P1772
D03,118.3748,31.2365,2020-11-02 14:03:45.932978,P0032
D03,118.3748,31.2365,2020-11-02 14:03:47.184079,P0174
D03,118.3748,31.2365,2020-11-02 14:04:06.760164,P0077
D03,118.3748,31.2365,2020-11-02 14:04:07.963955,P0175
D03,118.3748,31.2365,2020-11-02 14:04:09.762644,P0129
D03,118.3748,31.2365,2020-11-02 14:05:28.706788,P1751
D03,118.3748,31.2365,2020-11-02 14:05:34.380696,P0179
D03,118.3748,31.2365,2020-11-02 14:05:45.145027,P0160
D03,118.3748,31.2365,2020-11-02 14:05:50.192922,P0142
D03,118.3748,31.2365,2020-11-02 14:06:41.008226,P0101
D03,118.3748,31.2365,2020-11-02 14:06:58.300357,P1982
D03,118.3748,31.2365,2020-11-02 14:07:16.547882,P0023
D03,118.3748,31.2365,2020-11-02 14:07:26.820040,P0125
D03,118.3748,31.2365,2020-11-02 14:07:46.523751,P0187
D03,118.3748,31.2365,2020-11-02 14:09:24.159865,P0140
D03,118.3748,31.2365,2020-11-02 14:09:56.494222,P0134
D03,118.3748,31.2365,2020-11-02 14:09:59.716395,P0118
D03,118.3748,31.2365,2020-11-02 14:10:31.061269,P0130
D03,118.3748,31.2365,2020-11-02 14:10:40.043759,P1694
D03,118.3748,31.2365,2020-11-02 14:10:58.439156,P0014
D03,118.3748,31.2365,2020-11-02 14:11:46.365461,P0112
D03,118.3748,31.2365,2020-11-02 14:11:48.026883,P0180
D03,118.3748,31.2365,2020-11-02 14:11:48.102020,P0139
D03,118.3748,31.2365,2020-11-02 14:12:10.877357,P0179
D03,118.3748,31.2365,2020-11-02 14:13:07.721119,P0116
D03,118.3748,31.2365,2020-11-02 14:13:12.758149,P0111
D03,118.3748,31.2365,2020-11-02 14:13:53.762193,P0005
D03,118.3748,31.2365,2020-11-02 14:14:16.175599,P0127
D03,118.3748,31.2365,2020-11-02 14:14:28.000257,P0106
D03,118.3748,31.2365,2020-11-02 14:14:40.533206,P0032
D03,118.3748,31.2365,2020-11-02 14:14:51.674995,P0157
D03,118.3748,31.2365,2020-11-02 14:15:05.134077,P0142
D03,118.3748,31.2365,2020-11-02 14:15:29.609267,P0134
D03,118.3748,31.2365,2020-11-02 14:15:30.066118,P0023
D03,118.3748,31.2365,2020-11-02 14:16:58.802673,P0103
D03,118.3748,31.2365,2020-11-02 14:16:58.875139,P0166
D03,118.3748,31.2365,2020-11-02 14:18:05.280329,P0008
D03,118.3748,31.2365,2020-11-02 14:18:16.117755,P0077
D03,118.3748,31.2365,2020-11-02 14:19:02.820817,P0108
D03,118.3748,31.2365,2020-11-02 14:19:03.321551,P0137
D03,118.3748,31.2365,2020-11-02 14:19:07.575273,P0158
D03,118.3748,31.2365,2020-11-02 14:19:26.606437,P0152
D03,118.3748,31.2365,2020-11-02 14:19:57.070274,P0189
D03,118.3748,31.2365,2020-11-02 14:20:04.755528,P0198
D03,118.3748,31.2365,2020-11-02 14:21:22.788884,P0133
D03,118.3748,31.2365,2020-11-02 14:21:41.568333,P0194
D03,118.3748,31.2365,2020-11-02 14:21:51.302748,P0192
D03,118.3748,31.2365,2020-11-02 14:22:14.486265,P0138
D03,118.3748,31.2365,2020-11-02 14:22:14.695110,P0105
D03,118.3748,31.2365,2020-11-02 14:22:15.544804,P0130
D03,118.3748,31.2365,2020-11-02 14:23:37.841513,P0153
D03,118.3748,31.2365,2020-11-02 14:23:53.428563,P0193
D03,118.3748,31.2365,2020-11-02 14:24:11.387156,P0107
